Accelerometer	mg	S:0.061	T:0.005000
Magnetometer	mG	S:1	T:0.005000
Gyroscope	dps	S:9	T:0.005000
Barometer	kPa	S:0.000000	T:0.005000
Hygrometer	rH	S:1	T:0.005000
Termometer	C	S:1	T:0.005000

Time;X	Y	Z;X	Y	Z;X	Y	Z;Value;Value;Value
1.01352;-2453	8174	13051;-337	-11	-222;16	64	-627;4108814.000;55.958;29.495
1.01802;-2266	8042	12984;-336	-7	-225;-37	93	-800;4108814.000;55.958;29.495
1.02252;-2188	7890	12879;-336	-7	-225;-97	203	-908;4108814.000;55.958;29.495
1.02702;-2269	7924	12775;-334	-10	-220;32	327	-914;4108814.000;55.958;29.495
1.03152;-2620	8329	12899;-334	-10	-220;16	246	-943;4108814.000;55.958;29.495
1.03602;-2772	8771	13313;-331	-11	-228;-41	100	-1013;4108814.000;55.958;29.495
1.04052;-2931	9377	13998;-331	-11	-228;-405	25	-840;4108814.000;55.958;29.495
1.04502;-3198	9322	14419;-331	-9	-227;-763	-39	-808;4108814.000;55.958;29.495
1.04952;-3566	9125	14615;-331	-9	-227;-1147	-120	-648;4108810.000;55.958;29.495
1.05401;-3887	8726	14889;-333	-9	-224;-1411	-292	-363;4108810.000;55.958;29.495
1.05851;-3937	8476	15037;-333	-9	-224;-1536	-389	-290;4108810.000;55.958;29.495
1.06301;-3844	7865	14958;-332	-6	-226;-1467	-227	-175;4108810.000;55.958;29.495
1.06751;-3688	7456	14749;-332	-6	-226;-1448	-273	-34;4108810.000;55.958;29.495
1.07201;-3555	7189	14885;-329	-5	-222;-1310	-176	-44;4108810.000;55.958;29.532
1.07651;-3403	6841	14695;-329	-5	-222;-1125	-205	88;4108810.000;55.958;29.532
1.08101;-3350	6931	14840;-336	-12	-225;-788	-33	135;4108810.000;55.958;29.532
1.08551;-3189	6871	14709;-336	-12	-225;-565	-104	196;4108785.000;55.958;29.532
1.09001;-3171	7264	14782;-331	-8	-221;-289	106	324;4108785.000;55.958;29.532
1.09451;-3266	7723	14896;-331	-8	-221;-179	19	136;4108785.000;55.958;29.532
1.09901;-3291	7579	14725;-333	-10	-224;-119	64	100;4108785.000;56.057;29.532
1.10351;-3182	7495	14582;-333	-10	-224;-59	58	4;4108785.000;56.057;29.532
1.10801;-2988	7409	14630;-335	-4	-224;-88	-1	-172;4108785.000;56.057;29.532
1.11251;-2893	7121	14625;-335	-4	-224;76	38	-291;4108785.000;56.057;29.532
1.11701;-2726	6937	14350;-332	-14	-222;318	142	-281;4108742.000;56.057;29.532
1.12151;-2802	7214	13997;-332	-14	-222;588	200	-476;4108742.000;56.057;29.532
1.12601;-2755	7845	14074;-337	-8	-227;755	200	-563;4108742.000;56.057;29.532
1.13051;-2635	8139	14058;-337	-8	-227;774	301	-624;4108742.000;56.057;29.532
1.13501;-2472	8154	13866;-332	-5	-223;623	336	-784;4108742.000;56.057;29.532
1.13951;-2525	7935	13948;-332	-5	-223;604	417	-845;4108742.000;56.057;29.532
1.14401;-2724	8053	14159;-338	-6	-231;704	434	-915;4108742.000;56.057;29.532
1.14851;-3121	7909	14436;-338	-6	-231;840	417	-870;4108742.000;56.057;29.532
1.15301;-3203	8119	14678;-332	-8	-226;802	372	-998;4108743.000;56.057;29.532
1.15751;-3213	8093	14643;-332	-8	-226;761	301	-1059;4108743.000;56.057;29.532
1.16201;-3137	7999	14371;-333	-10	-225;695	217	-1066;4108743.000;56.057;29.532
1.16651;-3095	7885	14259;-333	-10	-225;670	181	-1172;4108743.000;56.057;29.532
1.17101;-3050	7905	14030;-335	-5	-225;629	132	-1191;4108743.000;56.057;29.532
1.17551;-3167	8007	13976;-335	-7	-225;547	15	-1111;4108743.000;56.057;29.532
1.18001;-3034	7879	13857;-335	-7	-225;453	71	-1264;4108743.000;56.057;29.532
1.18451;-2802	7576	13817;-336	-8	-225;575	67	-1303;4108743.000;56.057;29.532
1.18901;-2904	7984	13852;-336	-8	-225;698	174	-1242;4108765.000;56.057;29.532
1.19350;-3173	8273	13691;-334	-7	-226;661	200	-1207;4108765.000;56.057;29.532
1.19800;-3270	8555	13879;-334	-7	-226;500	132	-1181;4108765.000;56.057;29.550
1.20250;-2846	8534	13910;-337	-7	-224;421	145	-1245;4108765.000;56.057;29.550
1.20700;-3218	8687	14356;-337	-7	-224;340	255	-1034;4108765.000;56.057;29.550
1.21150;-3636	8780	14724;-333	-5	-226;198	304	-1011;4108765.000;56.057;29.550
1.21600;-3582	8277	14604;-333	-5	-226;205	317	-819;4108765.000;56.057;29.550
1.22050;-3868	8464	14509;-333	-11	-229;120	421	-617;4108765.000;56.057;29.550
1.22500;-3920	8877	14532;-333	-11	-229;-22	333	-367;4108734.000;56.057;29.550
1.22950;-3829	8917	14365;-331	-4	-224;-289	291	-206;4108734.000;56.077;29.550
1.23400;-3669	8585	14169;-331	-4	-224;-499	226	-120;4108734.000;56.077;29.550
1.23850;-3587	8423	14177;-328	-5	-228;-641	223	220;4108734.000;56.077;29.550
1.24300;-3605	8514	14389;-328	-5	-228;-874	197	547;4108734.000;56.077;29.550
1.24750;-3772	8093	14163;-330	-4	-222;-1191	-23	754;4108734.000;56.077;29.550
1.25200;-3932	7248	15389;-330	-4	-222;-1241	-253	1074;4108734.000;56.077;29.550
1.25650;-3985	7134	15445;-332	-2	-231;-1194	-460	1436;4108734.000;56.077;29.550
1.26100;-3898	7134	15202;-332	-2	-231;-964	-448	1561;4108736.000;56.077;29.550
1.26550;-3634	7127	14938;-331	-9	-221;-823	-684	1689;4108736.000;56.077;29.550
1.27000;-3062	7254	14346;-331	-9	-221;-688	-632	1932;4108736.000;56.077;29.550
1.27450;-3271	7672	14831;-331	-5	-222;-559	-642	1977;4108736.000;56.077;29.550
