Accelerometer	mg	S:0.061	T:0.005000
Magnetometer	mG	S:1	T:0.005000
Gyroscope	dps	S:9	T:0.005000
Barometer	kPa	S:0.000000	T:0.005000
Hygrometer	rH	S:1	T:0.005000
Termometer	C	S:1	T:0.005000

Time;X	Y	Z;X	Y	Z;X	Y	Z;Value;Value;Value
31.49151;1913	7360	15743;-408	-291	-113;-858	759	-1233;4109857.000;47.959;33.752
31.49600;1560	7451	15898;-408	-291	-113;-641	749	-954;4109857.000;47.959;33.752
31.50050;923	8104	15591;-413	-288	-113;-374	723	-635;4109857.000;47.959;33.752
31.50500;535	9066	15389;-410	-286	-111;-103	551	-538;4109857.000;47.959;33.752
31.50950;801	9726	15543;-410	-286	-111;-276	340	-269;4109857.000;47.959;33.752
31.51399;1391	9624	15649;-409	-288	-113;-619	142	-100;4109857.000;47.959;33.752
31.51849;1803	8902	15360;-409	-288	-113;-1069	327	95;4109857.000;47.959;33.752
31.52299;1873	7879	15271;-408	-294	-115;-1192	512	93;4109870.000;47.959;33.752
31.52749;1750	7039	15371;-408	-294	-115;-1176	762	90;4109870.000;47.959;33.752
31.53198;1411	6230	15572;-413	-291	-113;-858	785	-38;4109870.000;47.959;33.752
31.53648;778	5649	16265;-413	-291	-113;-519	801	-179;4109870.000;47.959;33.752
31.54098;127	5765	16423;-402	-294	-114;-182	736	-457;4109870.000;47.959;33.752
31.54548;-242	6305	16405;-402	-294	-114;4	450	-762;4109870.000;47.959;33.752
31.54997;-102	6681	16183;-412	-292	-117;126	-17	-809;4109870.000;47.959;33.752
31.55447;241	6414	16123;-412	-292	-117;299	-247	-749;4109870.000;47.959;33.752
31.55897;467	5952	15752;-415	-288	-115;579	-371	-705;4109858.000;47.959;33.752
31.56347;481	6054	15147;-415	-288	-115;818	-452	-663;4109858.000;47.959;33.752
31.56796;282	6944	14485;-411	-291	-111;1010	-455	-801;4109858.000;47.959;33.752
31.57246;-69	8109	14198;-411	-291	-111;1066	-611	-909;4109858.000;47.959;33.752
31.57696;235	8659	13838;-415	-289	-112;878	-851	-954;4109858.000;47.959;33.752
31.58146;728	8324	12700;-415	-289	-112;554	-764	-829;4109858.000;47.959;33.752
31.58595;555	7935	13742;-408	-288	-114;255	-676	-845;4109858.000;47.959;33.752
31.59045;-184	8143	14446;-408	-288	-114;-185	-527	-1422;4109858.000;47.959;33.752
31.59495;206	8233	14788;-413	-294	-115;-751	-1254	-1579;4109829.000;47.959;33.752
31.59945;300	7261	14666;-413	-294	-115;-1018	-1088	-1441;4109829.000;47.959;33.752
31.60394;-205	6660	14753;-409	-291	-111;-678	-1199	-1905;4109829.000;47.959;33.752
31.60844;99	6660	14124;-409	-291	-111;-597	-1634	-2573;4109829.000;47.959;33.752
31.61294;922	6848	14303;-411	-288	-113;-613	-1897	-2858;4109829.000;47.959;33.771
31.61744;1553	7083	14917;-411	-288	-113;-890	-1871	-2580;4109829.000;47.959;33.771
31.62193;1715	7135	14529;-409	-289	-111;-858	-1809	-2343;4109829.000;47.959;33.771
31.62643;1854	7350	14799;-409	-289	-111;-641	-1815	-2292;4109829.000;47.959;33.771
31.63093;2023	8196	14795;-414	-285	-112;-339	-1747	-2263;4109846.000;47.959;33.771
31.63543;2040	9253	14691;-414	-285	-112;-151	-1682	-2208;4109846.000;47.959;33.771
31.63993;2065	10767	14477;-410	-285	-107;151	-1536	-2116;4109846.000;47.959;33.771
31.64442;2237	11986	14204;-410	-285	-107;186	-1510	-1802;4109846.000;47.893;33.771
31.64892;2289	13188	14186;-411	-288	-111;183	-1439	-1299;4109846.000;47.893;33.771
31.65342;2192	14219	14084;-411	-288	-111;35	-1341	-691;4109846.000;47.893;33.771
31.65792;2258	15108	13740;-412	-290	-115;104	-1367	-51;4109846.000;47.893;33.771
